customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
3284-EVVQC,Female,0,No,No,8,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,82.75,680.97,Yes
4726-HNAJG,Female,0,Yes,No,17,Yes,No,DSL,Yes,No,No,No,No,Yes,One year,No,Credit card (automatic),68.54,1128.91,No
7652-YYBCG,Female,0,Yes,Yes,21,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Mailed check,64.77,1325.65,No
5295-AXFXV,Female,0,No,No,21,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Two year,Yes,Electronic check,61.56,1357.2,No
7498-MBDCO,Female,0,No,No,43,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),61.24,2661.91,No
6776-VKGIN,Female,0,Yes,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,21.71,435.98,No
8564-VRHKJ,Female,0,No,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),27.87,1324.58,No
5954-IDBSA,Female,0,Yes,Yes,30,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Credit card (automatic),88.17,2751.12,No
7839-ELICC,Female,0,No,Yes,4,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,23.73,92.95,No
9192-WFPBN,Female,0,Yes,No,71,No,No phone service,Fiber optic,No,No,No,Yes,No,No,One year,No,Bank transfer (automatic),66.41,4710.2,No
3712-DRSMD,Female,0,Yes,No,9,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,62.34,550.06,Yes
4719-BWFWK,Female,0,No,No,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),25.78,1001.97,No
5589-PJOUX,Female,0,No,No,2,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),82.97,166.74,Yes
6524-ACEYZ,Male,0,No,No,70,No,No phone service,DSL,No,No,Yes,Yes,No,No,Two year,Yes,Mailed check,54.17,3891.55,No
4960-BMSEP,Male,0,Yes,Yes,71,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Mailed check,79.47,5571.53,No
5179-OTDVR,Female,0,No,No,19,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,75.13,1451.34,Yes
2054-DQMRE,Male,0,Yes,Yes,3,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),86.9,252.79,Yes
8389-ITYOX,Male,0,Yes,No,59,Yes,No,DSL,Yes,No,No,No,Yes,No,One year,Yes,Electronic check,63.21,3626.93,No
5703-CMUHT,Male,0,Yes,No,11,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,86.71,977.6,Yes
6068-JUZNI,Female,0,Yes,Yes,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,26.94,1470.57,No
8518-PZJHL,Female,0,No,Yes,70,No,No phone service,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),69.11,4744.42,No
1494-TWICC,Male,1,Yes,Yes,41,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),90.57,3619.79,No
2750-QIRDI,Male,0,No,Yes,67,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,79.93,5421.52,No
4845-YVNCQ,Female,1,No,No,9,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,78.53,715.74,Yes
1282-WMULA,Female,0,Yes,No,70,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,No,Credit card (automatic),85.55,6218.66,No
4486-CJJJI,Male,0,No,No,9,No,No phone service,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,81.65,715.78,Yes
2801-KRBFP,Male,1,Yes,No,9,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,Yes,Mailed check,95.72,880.98,No
3220-GAJMD,Female,1,No,No,69,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),93.03,6328.06,No
5062-UCZEP,Female,0,No,No,38,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,93.49,3567.68,No
9949-DSMAA,Female,0,No,No,62,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,109.4,6687.35,No
9519-LCUOH,Female,1,No,No,62,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),81.79,5180.0,No
7927-LTMHZ,Female,0,Yes,No,47,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,No,Mailed check,91.17,4367.94,No
3033-DNXFZ,Male,0,Yes,No,6,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,87.38,535.33,Yes
2047-WMPWA,Male,0,No,No,52,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),78.87,3977.94,No
8878-UANBH,Female,0,Yes,Yes,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,90.93,178.8,No
5477-GYSDB,Female,0,No,No,7,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,98.05,710.67,Yes
3506-IFHII,Female,0,No,No,47,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,102.71,4717.44,Yes
2565-TFAYE,Female,0,Yes,No,70,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Two year,No,Mailed check,75.53,5375.84,No
6491-SWGDL,Female,1,Yes,No,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,27.17,1619.26,No
5862-RQQKT,Female,1,Yes,No,16,No,No phone service,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),75.57,1226.41,Yes
3823-EKJCW,Male,0,No,No,64,Yes,Yes,DSL,No,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),68.42,4591.31,No
4922-QBRZG,Male,1,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Two year,No,Credit card (automatic),93.52,6796.1,No
9447-MXOVS,Female,0,No,Yes,16,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,96.42,1595.16,Yes
1832-CJELW,Male,0,No,No,6,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,89.92,548.6,Yes
1476-DXXNN,Male,0,Yes,No,7,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),86.75,594.48,Yes
9852-NTUTU,Female,0,No,Yes,22,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Two year,No,Credit card (automatic),88.05,1863.21,No
1897-QIBXO,Female,0,No,No,2,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,103.91,204.64,No
9031-HXHSF,Male,0,Yes,Yes,31,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Mailed check,81.43,2399.57,No
9523-PJELC,Female,0,No,No,55,Yes,Yes,DSL,No,No,No,Yes,No,No,Two year,Yes,Mailed check,66.91,3763.28,No
8285-UVIZI,Male,0,Yes,No,35,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.59,690.77,No
6925-OUCYU,Male,0,Yes,No,72,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Two year,Yes,Electronic check,73.38,5411.73,No
7410-EFHOP,Female,0,No,No,28,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,One year,No,Electronic check,80.95,2313.13,No
3279-ELAOY,Female,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,21.38,21.21,No
7539-OUYZZ,Male,0,Yes,No,29,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,73.4,2234.61,Yes
5323-IOMTH,Male,0,No,No,71,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Two year,No,Electronic check,94.03,6519.19,No
7997-RYRWQ,Male,0,No,No,3,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),84.91,266.12,Yes
2906-OYWEJ,Female,0,Yes,Yes,8,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,87.61,701.53,Yes
9792-IXCZP,Female,1,Yes,Yes,54,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),101.49,5639.71,No
1189-IYHUQ,Male,0,Yes,Yes,13,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),82.93,1066.55,No
6238-SLMWM,Male,0,No,No,58,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,18.9,1044.69,No
8081-CVCUY,Female,1,No,No,24,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,60.74,1526.54,No
6973-VLIEJ,Female,0,No,No,61,No,No phone service,DSL,No,Yes,No,No,Yes,No,One year,No,Bank transfer (automatic),62.41,3697.48,No
4670-ZEXQS,Female,0,No,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,27.03,995.13,Yes
9795-FTEWI,Male,0,Yes,No,2,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),102.32,213.83,Yes
1569-CHNXR,Female,0,Yes,Yes,21,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),21.84,458.96,Yes
8887-QTXRM,Male,0,Yes,No,16,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),105.53,1750.71,Yes
3038-SWCRZ,Male,0,Yes,No,63,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Bank transfer (automatic),88.46,5478.44,No
2062-YQGVZ,Male,0,No,No,45,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,No,Electronic check,85.69,3984.01,No
3192-PUXBT,Female,0,No,Yes,59,Yes,No,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Mailed check,67.14,4138.93,No
3160-UIWPF,Female,0,Yes,No,20,Yes,No,DSL,No,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),58.72,1178.37,No
3424-YULCQ,Female,0,No,No,52,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,67.61,3653.11,No
6626-QSSVE,Female,0,Yes,Yes,2,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,94.09,185.51,Yes
5267-WIKJU,Male,0,Yes,Yes,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,81.62,84.6,Yes
3015-RQBGG,Male,0,Yes,No,13,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),96.37,1224.02,Yes
8226-VRAUU,Male,0,No,No,59,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,18.25,1058.25,No
2561-QMIOG,Female,0,Yes,Yes,36,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,77.17,2705.91,No
1830-LKMCY,Female,0,No,No,23,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,83.24,1936.88,No
3460-BAIIW,Male,0,No,No,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,31.05,2220.91,No
7454-YZLTG,Male,0,No,No,32,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),85.85,2764.63,Yes
8111-SQQKB,Male,0,Yes,Yes,44,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,Yes,Electronic check,93.35,3916.33,No
1142-RJFUP,Female,1,No,No,72,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),77.34,5798.7,No
3006-VDUHC,Female,0,No,No,34,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,Yes,Mailed check,97.61,3448.83,No
6552-TVUAT,Male,0,Yes,Yes,60,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,No,Credit card (automatic),86.24,5131.73,No
3221-VRUSR,Male,0,Yes,No,23,Yes,No,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Mailed check,69.59,1604.22,Yes
7552-ICYMM,Male,0,Yes,No,1,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,81.86,79.75,Yes
7822-ZVAVK,Male,0,No,No,65,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Mailed check,67.87,4396.96,No
6747-YWVDB,Female,0,No,No,71,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,92.08,6661.24,Yes
7340-EZGML,Female,0,No,Yes,25,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),93.61,2361.6,Yes
6203-BGOJO,Male,0,No,No,32,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),98.55,3282.52,No
2944-RPXPU,Male,0,Yes,Yes,24,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),92.73,2116.03,Yes
1026-XKPRP,Female,0,Yes,Yes,72,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,Yes,Mailed check,62.2,4692.42,No
2015-CWURP,Female,0,Yes,No,70,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,Yes,Credit card (automatic),83.82,5916.13,No
1360-XBRLC,Male,0,Yes,No,1,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,106.9,105.36,Yes
7436-ECCTW,Female,0,No,No,60,No,No phone service,Fiber optic,No,No,No,Yes,No,Yes,Two year,No,Electronic check,79.75,4580.03,No
3471-GBUFP,Female,0,No,No,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),22.86,1028.95,No
1122-YCHBS,Male,0,No,No,1,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),67.91,70.29,Yes
6229-RPTVD,Female,0,Yes,No,26,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),96.72,2518.83,No
3749-OYFRA,Female,0,Yes,Yes,4,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),97.3,398.96,Yes
1720-TVKLY,Female,0,No,Yes,68,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,No,Electronic check,92.26,6530.33,No
3707-XZMZG,Male,0,Yes,Yes,1,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,100.78,101.28,Yes
6477-TIAIL,Male,0,Yes,Yes,68,Yes,No,DSL,No,No,Yes,Yes,Yes,No,One year,Yes,Mailed check,68.57,4635.13,No
9543-MELJU,Male,0,Yes,Yes,71,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,106.88,7260.56,No
8280-FKFVB,Female,0,Yes,Yes,2,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),74.06,151.74,Yes
3788-MLJGS,Male,0,No,No,54,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,37.58,2060.82,No
1909-ZFYPR,Female,0,Yes,No,37,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),65.35,2464.37,Yes
4034-JBHXQ,Female,0,No,No,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,28.96,2075.99,No
8211-NANNH,Male,0,No,No,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,36.27,2185.88,No
1976-SFNEH,Female,0,Yes,No,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,25.72,1384.4,No
8813-OOSKZ,Male,0,No,No,71,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,91.86,6651.25,No
7731-TVOEX,Male,0,Yes,Yes,5,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,83.95,415.06,Yes
7747-OPKXF,Male,0,Yes,No,20,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),96.77,1992.16,Yes
2745-ZVHBD,Female,0,No,No,66,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,91.26,6313.68,Yes
3382-QCPBG,Female,0,Yes,Yes,3,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),77.13,229.29,Yes
5513-HSNEX,Male,1,Yes,Yes,71,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Electronic check,78.02,5813.71,No
7395-VMGHM,Female,0,Yes,Yes,57,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,82.86,4810.99,No
7401-ROAEB,Female,0,Yes,Yes,26,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,81.88,2104.02,No
4093-WHMWS,Male,1,Yes,Yes,17,Yes,Yes,DSL,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),78.37,1356.95,No
1898-PGLOH,Male,0,Yes,Yes,4,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,113.44,446.7,Yes
3921-FUTFL,Male,0,Yes,No,2,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Credit card (automatic),59.76,119.48,No
5462-AFSDM,Female,0,No,No,24,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,85.65,2145.55,Yes
9855-MXKVO,Female,0,Yes,No,66,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,108.4,7072.69,No
4145-MOIHF,Male,0,Yes,Yes,35,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Electronic check,79.4,2877.74,No
4310-NHDZJ,Male,0,Yes,Yes,27,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,One year,No,Electronic check,98.44,2539.71,Yes
2210-CVFVK,Male,0,No,No,15,Yes,No,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,73.84,1081.73,No
3079-QQSJB,Male,0,No,No,4,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),74.23,293.57,No
6789-ZPYKQ,Female,0,No,No,72,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,No,Electronic check,76.67,5647.83,No
8464-WMRQY,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,28.98,30.15,Yes
4937-OJOJY,Female,0,Yes,Yes,15,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),18.85,282.82,Yes
5512-UGTHJ,Female,0,Yes,No,59,No,No phone service,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,93.0,5678.81,Yes
8940-THKNX,Male,0,No,No,34,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),100.28,3440.23,Yes
5113-MKYJJ,Male,0,No,No,15,Yes,Yes,DSL,No,No,Yes,No,No,Yes,One year,Yes,Credit card (automatic),74.13,1122.11,No
6636-KJTMI,Male,0,Yes,No,72,Yes,No,DSL,No,No,No,Yes,No,No,One year,Yes,Mailed check,57.45,4318.41,No
3634-QWSKH,Male,1,No,No,45,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),96.29,4232.84,No
6301-YVZVJ,Female,0,No,No,13,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,56.78,758.43,Yes
2008-GHMWP,Female,1,No,No,66,No,No phone service,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Credit card (automatic),69.21,4411.28,No
1061-RNCOE,Male,0,No,No,4,No,No phone service,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,60.13,250.26,No
1028-CPVOJ,Male,0,No,No,28,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,32.4,912.57,No
6495-ZZVPC,Male,1,Yes,Yes,65,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,No,Credit card (automatic),72.78,4655.85,No
3014-QYIVW,Male,1,Yes,Yes,72,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,80.64,5537.02,Yes
4613-SQAAQ,Female,0,Yes,No,21,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),34.67,727.95,No
6272-MLDJZ,Male,0,Yes,Yes,3,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,One year,Yes,Mailed check,91.18,287.08,No
4303-PUAKK,Female,0,No,No,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,28.08,1040.61,No
9849-QSJEL,Female,1,Yes,Yes,71,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),81.96,5878.11,No
8189-DQHNB,Male,0,No,Yes,49,No,No phone service,DSL,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),47.64,2223.75,No
1950-ADVBJ,Male,0,No,No,43,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,No,Credit card (automatic),93.01,4100.71,No
2498-MLSST,Female,0,No,No,14,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,75.87,1033.5,Yes
1165-QPNMF,Male,0,No,No,43,No,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,No,Electronic check,93.67,3877.51,No
7539-SZWRQ,Male,0,No,No,69,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,72.52,4806.46,Yes
2271-EAHYA,Male,1,Yes,No,20,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),65.37,1340.95,Yes
1195-YJCWG,Female,1,No,No,10,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),81.65,776.96,Yes
3733-CJIWT,Male,0,Yes,Yes,30,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),91.72,2729.43,Yes
4838-VKUHY,Female,0,Yes,No,20,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,36.57,722.94,Yes
9216-HQRRZ,Female,0,No,No,29,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Two year,Yes,Electronic check,78.66,2294.93,No
8929-GLVVW,Female,0,Yes,Yes,3,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.78,59.06,Yes
6043-RVDIN,Male,0,Yes,Yes,17,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,91.62,1525.14,Yes
3103-NXHGH,Female,0,No,No,64,Yes,No,DSL,No,No,No,Yes,No,Yes,One year,No,Mailed check,66.84,4421.49,No
4349-OISHV,Male,1,No,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),25.9,595.58,No
1629-QAKFW,Male,0,No,No,72,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),82.85,5755.76,No
6758-JZMSP,Female,0,Yes,Yes,53,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,One year,Yes,Mailed check,102.66,5473.67,No
7362-UUPLV,Male,0,Yes,No,19,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),68.68,1270.8,No
9812-OKLND,Female,0,No,No,10,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),83.56,864.72,Yes
